id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,45912,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273930152898,1525273930170606,17708
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6741,28,-7,32,36,96,8,192,120,21,254,623,1776,2431,1525273930353238,1525273930584039,230801
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,1,32,36,64,8,192,72,21,254,585,1704,2039,1525273930357868,1525273930472616,114748
mat,339976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,119,28,-15,32,36,80,8,192,96,21,254,612,1800,2502,1525273930354471,1525273930375991,21520
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,88900,28,-6,32,36,112,8,192,144,20,254,655,1824,3227,1525273930356940,1525273930388416,31476
bub,54000,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6741,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273930629978,1525273930834141,204163
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273930646457,1525273930759504,113047
mat,339976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,119,28,0,32,36,80,8,192,96,21,254,612,1800,2502,1525273930630871,1525273930652886,22015
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,88900,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273930633741,1525273930665772,32031
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5908,28,14,32,36,96,8,192,120,21,254,623,1776,2431,1525273930878998,1525273931052627,173629
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,-7,32,36,64,8,192,72,21,254,585,1704,2039,1525273930878388,1525273930994948,116560
mat,274696,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,131,28,11,32,36,96,8,192,120,21,254,632,1824,2727,1525273930880236,1525273930908112,27876
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,45912,28,-1,32,36,112,8,192,144,20,254,655,1824,3227,1525273930892226,1525273930906221,13995
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5908,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273931098717,1525273931272452,173735
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273931110522,1525273931223425,112903
mat,411976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,131,28,0,32,36,80,8,192,96,21,254,612,1800,2598,1525273931099535,1525273931129247,29712
ms,367376,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,45912,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273931099888,1525273931116117,16229
bub,65680,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8200,28,17,32,36,80,8,192,96,21,254,603,1752,2358,1525273931318371,1525273931643500,325129
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,-13,32,36,64,8,192,72,21,254,585,1704,2039,1525273931317268,1525273931806613,489345
mat,679104,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,206,28,-9,32,36,96,8,192,120,21,254,632,1824,2695,1525273931320833,1525273931417800,96967
ms,779120,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,97379,28,-9,32,36,96,8,192,120,20,254,635,1800,3122,1525273931325367,1525273931359287,33920
bub,65664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8200,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273931850077,1525273932159158,309081
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273931849911,1525273932338308,488397
mat,1018560,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,206,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273931853462,1525273931975729,122267
ms,779104,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,97379,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273931853349,1525273931885223,31874
bub,10176,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1261,28,2,32,36,80,8,192,96,21,254,603,1752,2358,1525273932384086,1525273932399333,15247
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,12,32,36,64,8,192,72,21,254,585,1704,2039,1525273932383410,1525273932457404,73994
mat,1000128,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,250,28,-8,32,36,96,8,192,120,21,254,632,1824,2695,1525273932395041,1525273932550371,155330
ms,217952,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,27236,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,1525273932384365,1525273932395328,10963
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1261,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273932594182,1525273932605226,11044
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273932593957,1525273932667597,73640
mat,1000128,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,250,28,0,32,36,96,8,192,120,21,254,632,1824,2695,1525273932599864,1525273932761418,161554
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,27236,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273932607028,1525273932615403,8375
bub,10160,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1261,28,2,32,36,80,8,192,96,21,254,603,1752,2358,1525273932797842,1525273932804445,6603
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,12,32,36,64,8,192,72,21,254,585,1704,2039,1525273932793648,1525273932869971,76323
mat,1500096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,250,28,-8,32,36,80,8,192,96,21,254,612,1800,2534,1525273932796780,1525273932993793,197013
ms,217968,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,27236,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,1525273932794019,1525273932801723,7704
bub,10176,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1261,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273933039619,1525273933049605,9986
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273933039444,1525273933111913,72469
mat,1500096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,250,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273933044066,1525273933243843,199777
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,27236,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273933051228,1525273933059125,7897
