id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273289724277,1525273289799649,75372
mat,200832,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,112,28,0,32,36,96,8,192,120,21,254,632,1824,2695,1525273289725509,1525273289743612,18103
ms,621328,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,77655,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273289744256,1525273289769248,24992
bub,66288,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8277,28,9,32,36,80,8,192,96,21,254,603,1752,2358,1525273290229296,1525273290574094,344798
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,-11,32,36,64,8,192,72,21,254,585,1704,2039,1525273290228510,1525273291018132,789622
mat,2004616,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,289,28,-12,32,36,80,8,192,96,21,254,612,1800,2598,1525273290234678,1525273290548134,313456
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,59143,28,8,32,36,112,8,192,144,20,254,655,1824,3227,1525273290235828,1525273290264282,28454
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8277,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273291064078,1525273291433569,369491
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273291063610,1525273291855876,792266
mat,2004616,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,289,28,0,32,36,80,8,192,96,21,254,612,1800,2598,1525273291086779,1525273291407369,320590
ms,473232,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,59143,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273291065723,1525273291086841,21118
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6300,28,13,32,36,96,8,192,120,21,254,623,1776,2431,1525273291901081,1525273292101402,200321
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,-6,32,36,64,8,192,72,21,254,585,1704,2039,1525273291900543,1525273291948192,47649
mat,1411464,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,297,28,-9,32,36,96,8,192,120,21,254,632,1824,2743,1525273291907825,1525273292221922,314097
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,35975,28,-8,32,36,112,8,192,144,20,254,655,1824,3227,1525273291902778,1525273291915665,12887
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6300,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273292266289,1525273292468768,202479
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273292265970,1525273292315601,49631
mat,1411464,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,297,28,0,32,36,96,8,192,120,21,254,632,1824,2743,1525273292274150,1525273292589702,315552
ms,287872,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,35975,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273292283428,1525273292293198,9770
bub,20576,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2561,28,15,32,36,80,8,192,96,21,254,603,1752,2358,1525273292632138,1525273292664426,32288
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,-5,32,36,64,8,192,72,21,254,585,1704,2039,1525273292632689,1525273292683647,50958
mat,2174536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,301,28,-13,32,36,80,8,192,96,21,254,612,1800,2534,1525273292638629,1525273292973907,335278
ms,586432,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,73295,28,19,32,36,96,8,192,120,20,254,635,1800,3122,1525273292640480,1525273292679433,38953
bub,20576,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2561,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273293019074,1525273293052295,33221
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273293018842,1525273293067599,48757
mat,2174536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,301,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273293025944,1525273293371526,345582
ms,586432,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,73295,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273293036311,1525273293059020,22709
bub,57104,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7129,28,-11,32,36,80,8,192,96,21,254,603,1752,2358,1525273293426820,1525273293657974,231154
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273293417385,1525273293495271,77886
mat,824584,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,227,28,11,32,36,96,8,192,120,21,254,632,1824,2695,1525273293422434,1525273293547042,124608
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,62603,28,15,32,36,112,8,192,144,20,254,655,1824,3227,1525273293420198,1525273293443005,22807
bub,57120,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7129,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273293702926,1525273293937424,234498
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273293702773,1525273293780319,77546
